userId,animeId,rating
194995,6166,4
28620,6166,1
218365,11757,6
198429,11757,6
81218,11757,9
105231,6166,6
31227,6166,4
81248,11757,10
195242,6166,6
119659,11757,7
221345,11757,7
97201,6166,4
109567,11757,7
45461,10578,9
243984,11757,4
291135,11757,7
45225,10578,8
259892,11757,9
49029,10578,8
50061,10578,4
54669,10417,7
244725,11757,5
292199,10417,4
261261,11757,9
293617,11757,4
123221,10417,1
294826,11757,4
81856,11757,8
119513,10578,5
93063,7148,9
107587,11757,10
54507,10417,6
249453,9850,5
195292,11757,5
210629,7148,6
132331,11757,10
197291,11757,5
104855,11757,7
223408,7148,7
88997,11757,9
247032,7148,6
127257,11757,7
54581,10417,5
252936,7148,6
232684,11757,8
253392,7148,8
226067,10417,2
54655,10417,3
25845,7148,8
24417,7148,6
297583,7148,8
54513,10417,7
119461,11757,9
148183,11757,9
32919,7148,7
55123,10417,3
227404,11757,9
192265,7148,4
185318,10417,5
112641,11757,8
32023,6166,4
54529,10417,3
59667,6166,7
139757,11757,8
31263,6166,5
54541,10417,7
228650,11757,8
81400,11757,10
168235,6166,10
54709,10417,5
28835,6166,8
35534,6166,7
219305,11757,8
71543,6166,6
109845,11757,9
31364,6166,7
87363,11757,10
236636,10578,7
279886,11757,2
309730,10578,6
50131,10578,3
280515,11757,8
280602,11757,8
158653,10578,4
239021,11757,3
252459,11757,6
252709,11757,1
252828,11757,9
44933,10578,6
49519,10578,6
239657,11757,9
239850,11757,7
241087,11757,9
59605,10578,7
242159,11757,9
238996,10578,6
242522,11757,3
99363,10578,3
289212,11757,8
110031,10578,8
101863,10578,7
312732,10466,1
79218,10578,6
243089,11757,7
63197,10417,9
49593,10578,8
235391,10417,1
51493,10578,1
260507,10417,6
54583,10417,10
293694,3772,5
116147,11757,8
128217,11757,8
267587,6166,7
204040,11757,8
188221,3772,5
214152,11757,10
272741,6166,7
275425,6166,3
204010,11757,7
276481,6166,5
206940,11757,7
226770,11757,9
226508,11757,2
185668,6166,7
285262,6166,7
247936,6166,3
222102,11757,10
82174,11757,6
135133,6166,7
205553,11757,9
197520,6166,4
214456,11757,7
222484,11757,8
215513,11757,8
215562,11757,8
203741,11757,10
34360,6166,7
116641,6166,9
321104,6166,10
220551,11757,5
128877,11757,8
87143,11757,9
81522,11757,9
46041,6166,7
32725,6166,7
211208,11757,10
31189,6166,7
265731,11757,5
243612,11757,2
179986,6166,6
217541,6166,6
244717,11757,4
242272,6166,7
268468,11757,8
246463,6166,8
251565,6166,5
269870,11757,5
246334,11757,2
246738,11757,2
272725,11757,7
247432,11757,7
273940,11757,3
130517,6166,8
109583,11757,7
232920,6166,5
134673,11757,6
109453,11757,7
269702,15021,6
193845,11757,5
202440,6166,6
39172,6166,8
45155,6166,7
195447,11757,9
145797,6166,5
136043,10578,9
78944,11757,10
224629,10578,9
90073,10578,6
110527,11757,9
60749,10578,5
120067,11757,9
54481,10578,10
199704,11757,7
229124,11757,4
110497,11757,10
197687,11757,10
96327,10578,7
243181,10578,7
229616,11757,6
233176,11757,7
245373,10578,7
160209,11757,9
106299,11757,10
251199,10578,7
174353,11757,8
309804,4098,1
103801,11757,6
203121,10578,5
104301,11757,9
202558,10578,4
133997,11757,9
216466,10578,4
92555,11757,8
260872,13971,8
271432,2003,5
26896,2003,5
319506,12295,1
83357,13971,8
57633,9917,6
170103,11757,7
91523,11757,9
266959,1027,4
118397,11757,7
9077,1027,9
88257,11757,9
132603,11757,8
214729,11757,6
236567,11757,4
234811,11757,10
232011,11757,6
228003,11757,7
223623,11757,6
227566,11757,5
273284,234,7
23887,234,5
23908,234,3
220599,11757,8
244932,7255,4
225438,11757,5
80948,11757,10
229940,11757,7
237330,11757,5
213755,7148,4
237783,11757,3
317504,11757,3
320243,11757,9
239521,11757,6
294677,378,4
280397,6166,5
39575,6166,7
320286,11757,1
242893,11757,5
265696,11757,4
262322,10417,5
274447,7148,3
241703,10417,2
77975,10578,1
212493,11757,7
209048,11757,6
136793,11757,6
212466,11757,6
218923,11757,8
108089,11757,7
154711,11757,9
129991,11757,10
81526,11757,8
97863,11757,7
156903,11757,8
146415,11757,8
97689,11757,8
104593,11757,9
134377,11757,9
150111,11757,8
149195,11757,9
101289,11757,10
104569,11757,8
323758,13971,2
251040,13971,3
142067,11757,8
238494,11757,6
238629,11757,4
281200,11757,3
283159,11757,1
293720,11757,10
293939,11757,8
294058,11757,5
246281,11757,9
246416,11757,2
246432,11757,7
247896,11757,8
298728,11757,4
248061,11757,7
248561,11757,5
22102,88,8
300903,11757,4
301128,11757,6
301238,11757,5
252870,11757,3
309236,11757,8
310031,11757,5
297273,88,6
254263,11757,6
311750,11757,6
6826,88,9
10356,3429,4
255725,11757,6
319648,88,8
308411,88,4
255856,11757,6
6405,88,5
252133,88,5
325600,7985,7
135801,11757,10
13314,88,6
6880,88,10
220305,11757,5
207206,11757,7
139511,4398,7
138519,11757,10
48369,4398,7
47437,4398,10
113691,11757,8
229636,11757,4
113269,11757,9
218969,11757,6
185687,4252,5
110533,11757,5
237606,11757,5
279651,11757,5
126929,11757,8
152377,11757,10
16268,3320,5
8627,18,9
149615,11757,10
234607,11757,1
152369,11757,7
242957,11757,10
243560,11757,6
243693,11757,6
243973,11757,6
244465,11757,7
26097,1487,6
3514,1487,8
245583,11757,4
245172,5873,8
139497,5873,7
245698,11757,6
246244,11757,3
247257,11757,7
247350,11757,3
191897,5873,8
315797,232,10
249588,11757,2
245257,232,5
250270,11757,3
255325,11757,7
256575,11757,10
261315,11757,4
262478,11757,7
264148,11757,4
185223,4722,8
265715,11757,6
267001,11757,6
265191,11757,5
264389,11757,10
108857,10153,8
261443,10153,7
275855,5193,1
267225,11757,7
269498,11757,4
268607,11757,5
271012,11757,7
185478,9917,4
235461,4722,8
272484,11757,6
147133,11757,7
114017,11757,8
216658,11757,6
62901,88,9
222977,11757,7
178866,88,6
222902,11597,7
215222,88,6
279798,88,7
78259,4722,10
109889,11757,9
114563,11757,10
114163,11757,8
133723,11757,7
98975,11757,9
234892,11757,2
143335,11597,9
63885,4722,8
235044,11757,5
105823,11757,8
122571,11757,9
269126,4398,4
290032,4398,1
221491,11757,1
1338,47,8
120231,11757,8
4251,47,10
274325,11757,3
7581,47,5
133083,11757,9
1209,47,9
17552,47,5
278843,47,8
180047,47,8
245893,1043,6
31507,1043,6
294930,47,3
154269,11757,7
34816,47,2
274206,14629,9
22811,47,10
161863,47,7
116709,11757,8
25000,47,6
236386,11757,5
315191,14629,6
33098,47,3
123879,11757,10
210557,14629,3
626,47,10
117757,11757,9
215107,962,9
78291,14629,9
70649,14629,7
251776,11757,5
29505,962,10
68353,962,10
252077,11757,6
252208,11757,5
197509,962,7
136327,962,10
252302,11757,4
25107,962,9
6291,962,8
253589,11757,5
208056,962,8
190017,962,9
254815,11757,5
27594,1515,7
233786,962,9
268825,962,4
88158,14629,9
14843,962,9
193903,1515,6
34839,962,9
53863,1515,3
216924,962,9
126291,11757,9
3461,962,10
120007,962,9
119781,11757,9
181006,962,8
223442,11757,6
16471,1043,7
134303,962,9
405,962,10
13254,962,9
132525,11757,9
123543,11757,8
124481,11757,5
129743,11757,10
225152,11757,6
298086,3320,4
153093,11757,7
224869,11757,2
88759,10347,5
297934,11757,1
245425,11757,10
109377,11757,8
1474,18,8
277168,3320,8
65569,18,6
125957,11757,10
13635,3320,3
90957,18,9
323246,18,5
145535,11757,7
222620,11757,5
147605,11757,6
35385,6336,7
242597,6336,4
53649,6336,9
160897,11757,10
297627,6336,6
64959,6336,10
107567,11757,9
210113,6336,3
202202,11757,7
168039,6336,8
203533,11757,6
153369,6336,5
203994,11757,6
147293,6336,8
130087,11757,10
146315,6336,10
23963,6336,10
205228,11757,9
146569,6336,10
143791,6336,10
140693,11757,9
136319,11757,7
215353,11757,5
129347,11757,6
136749,11757,10
249212,11757,9
182335,5799,7
249507,11757,2
303674,11757,10
250924,11757,3
240782,1629,10
69143,1629,8
252231,11757,8
2911,1629,10
252501,11757,8
307712,11757,7
53949,4477,9
286067,11757,6
62769,4477,8
241825,11757,10
79604,4477,8
296101,5246,3
286951,11757,4
42273,4477,9
242732,11757,8
226755,4477,9
37151,4477,9
301991,4477,10
290780,11757,5
10686,4477,7
291237,11757,10
11802,4477,7
293714,11757,4
9011,4477,9
127023,4477,9
10685,4477,8
10695,4477,8
26372,4477,8
108185,11757,9
126711,47,8
228611,11757,5
6778,47,5
302215,47,3
129151,11757,9
166423,47,8
203023,11757,6
126787,11757,8
145309,47,8
95601,47,9
122171,11757,9
266679,1487,8
89205,11757,9
320548,11757,5
33179,1593,3
320565,11757,6
101975,1593,10
322722,11757,3
322791,11757,5
28077,1593,9
21537,1593,7
322879,11757,2
322962,11757,4
323229,11757,7
262299,11757,3
224317,11757,7
128203,11757,7
125357,11757,8
313043,6336,7
232939,11757,4
47383,6336,8
237212,11757,3
145569,6336,7
226876,11757,5
155449,6336,9
309326,47,10
138905,11757,10
206771,3702,9
246250,5869,5
136917,11757,9
207118,3702,7
140043,11757,10
314626,3702,4
144243,11757,7
315612,3702,10
147161,11757,9
260736,3702,9
219300,11757,3
231997,11757,7
243485,3702,7
245000,3702,8
233414,11757,10
270745,3702,7
234472,11757,5
276797,3702,10
117269,3702,9
231491,3702,8
236093,11757,8
94165,3702,9
124775,7579,7
219118,3702,8
280301,3702,9
290721,3702,8
133649,11757,6
211356,3702,9
316946,47,8
317550,47,9
319143,47,10
131449,11757,10
285934,47,8
129587,11757,8
10827,47,10
20271,47,8
127339,11757,10
235204,47,5
205484,11757,4
190563,47,10
136697,11757,7
25062,47,7
212437,11757,8
224289,47,10
213133,11757,2
300108,11757,6
235562,47,5
180565,47,8
265381,11757,5
266334,11757,4
49385,47,9
249226,11757,5
183809,47,7
80996,11757,9
215357,11757,10
185477,10740,4
50299,10740,5
98955,11757,9
207943,11757,6
144451,10355,2
211773,11757,6
114321,11757,10
212263,11757,4
210837,11757,5
227804,11757,6
227644,11757,8
136083,11757,7
61199,3702,9
61627,3702,9
263677,3702,7
113589,3702,9
9761,3702,9
25450,3702,10
182689,3702,9
14341,3702,10
144107,11757,5
203398,11757,8
21168,3702,10
199910,3702,9
268049,3702,10
144333,11757,7
269520,3702,9
107043,11757,10
129365,3702,9
215830,11757,7
303266,3702,9
284386,3702,9
210917,11757,1
179721,11757,8
226978,3702,2
91105,11757,7
113459,3702,8
186079,11757,8
284771,11757,4
136031,3702,8
203911,797,5
245044,7498,6
305145,47,9
285391,47,9
315400,47,7
285206,11757,1
241286,11757,8
157465,47,7
173065,47,4
111091,1629,7
59269,47,6
187955,47,10
306973,47,8
309872,47,9
310401,47,5
285412,11757,5
181330,47,7
45381,373,8
563,47,7
52043,373,8
105375,47,10
124087,11757,10
53105,4201,10
129865,11757,8
221850,11757,1
181397,47,6
304536,47,6
216623,11757,6
220780,47,4
203594,11757,7
217662,11757,2
218280,11757,8
322942,3511,3
84363,11757,9
237730,11757,1
249911,11757,3
203896,11757,6
242395,3511,5
234598,1593,8
60611,1593,9
59077,1593,3
84441,11757,10
200916,11757,6
99883,11757,9
237239,11757,7
218974,3702,7
23038,3702,10
95175,11757,8
161349,11757,9
29364,3702,10
161057,11757,10
28652,3702,9
155977,11757,8
102299,11757,9
54643,3702,9
103217,11757,6
81424,11757,7
33946,3702,7
145905,11757,9
8839,3702,10
248737,11757,5
8070,3702,9
277917,11757,3
169439,3702,9
9296,3702,10
15143,3702,8
198286,3702,4
74039,3702,6
9407,3702,9
15744,3702,9
109695,11757,8
169299,3702,8
10401,3702,10
132857,11757,7
232909,3702,4
191579,47,8
34430,47,10
176011,11757,6
30235,47,10
182285,47,8
178621,11757,8
41077,47,10
182980,11757,6
297118,47,8
184333,11757,3
299568,47,10
299743,47,6
184192,11757,8
150193,11757,6
266902,47,9
267407,47,8
166777,11757,9
302996,47,7
303314,47,10
304197,47,9
152179,11757,7
308229,47,7
150209,11757,6
114251,10740,5
220223,47,8
10109,537,1
13100,537,2
296793,1035,6
150897,47,9
52167,1035,8
223473,47,7
235654,47,9
184444,11757,6
19083,1300,9
227696,47,5
75701,11757,7
103093,47,6
276460,47,1
75633,11757,9
80174,47,9
223679,47,10
66109,47,7
92855,11757,8
16186,618,6
85265,47,9
85715,11757,9
263485,618,5
34612,618,8
176231,11757,8
292753,6008,7
126991,47,9
95119,11757,10
201013,618,3
29265,47,8
81380,11757,8
199651,11757,10
29415,618,8
81784,11757,7
101883,47,7
87965,11757,7
88043,618,7
100375,47,10
219900,11757,2
71719,47,10
246622,47,8
248405,47,9
218710,47,8
181380,11757,8
215576,47,10
151387,47,8
203510,47,10
88797,11757,7
213339,47,8
208603,47,7
79866,11757,7
21429,47,10
280015,47,7
206724,47,7
225166,11757,9
197171,47,10
197820,11757,4
208388,47,10
223690,6383,1
168457,11757,10
247646,6383,8
193293,47,10
283653,11757,4
197330,47,9
323626,11757,4
185238,47,10
262245,11757,4
166165,47,10
324194,11757,6
183359,47,10
215277,47,7
17854,47,9
249139,11757,2
136261,47,9
47595,47,10
249628,11757,8
276630,47,10
278193,47,3
286496,11757,4
28615,47,9
209997,47,9
157523,47,10
88979,11757,6
170553,47,9
126649,11757,4
194093,47,8
99199,47,9
93773,11757,10
2768,618,2
8128,47,8
11628,618,7
898,618,3
21659,6525,6
271857,3702,9
95471,11757,10
29889,3702,5
99881,11757,10
85167,11757,8
85889,11757,8
209407,11757,3
237903,1341,6
279549,47,5
102009,1341,5
255358,7329,9
180158,11757,9
110605,1341,7
70209,11757,8
227629,3702,7
260657,1341,5
90711,11757,7
288294,1341,1
70267,3702,10
59059,1341,1
249680,11757,4
178403,1059,8
171685,1059,4
5714,1059,10
311671,47,10
250516,11757,10
177879,1341,4
186319,47,9
128167,1341,3
305823,11757,8
179257,47,7
202463,1341,2
263936,11757,2
168755,1341,2
146789,47,10
6013,1341,5
1335,47,9
308348,11757,4
279436,47,10
18852,1341,7
54907,3702,10
300728,3702,10
142189,11757,8
54077,3702,10
152157,3702,8
221015,11757,9
135503,47,7
253906,47,6
258930,47,8
206444,11757,2
7212,47,6
236782,11757,2
210589,47,8
207040,11757,3
74255,11757,9
260840,3702,8
74267,11757,7
198807,11757,6
165629,11757,8
88059,11757,7
234648,47,7
64219,47,10
315136,47,10
163905,11757,6
320111,47,7
82810,11757,10
323599,47,5
323883,47,8
325338,47,8
143447,11757,7
263251,47,9
241942,47,5
203630,11757,7
23878,533,10
272609,47,8
11743,533,3
247744,47,5
238882,47,9
203601,11757,5
281665,47,9
198251,11757,10
95677,11757,6
282163,47,7
184252,11757,3
282714,47,8
187098,11757,7
295716,47,5
242416,537,5
171129,11757,6
40975,537,1
186955,537,7
247225,47,10
302154,47,9
254710,13519,3
245901,11757,10
255722,11757,10
206633,47,8
37276,537,2
17488,537,7
239583,11757,7
250658,47,8
251466,47,9
294959,11757,7
261044,47,9
294996,11757,8
261653,47,10
295247,11757,4
261928,47,9
272887,47,7
256663,11757,4
272966,47,8
302063,537,3
275392,47,9
63711,10740,6
136357,537,2
273198,11757,10
237200,11757,7
95681,11757,6
307078,12561,6
306880,12561,7
171341,11757,6
138211,11757,6
166565,11757,10
159303,11757,7
275495,1802,6
244658,18,6
326,1802,6
160361,11757,5
151735,11757,5
194503,11757,10
87287,11757,10
19628,1669,9
197590,11757,5
89875,11757,6
282383,6336,10
216726,11757,3
10025,1669,1
307105,6336,9
8610,1669,2
310051,6336,10
81980,11757,8
161343,3702,1
200995,11757,9
187984,3702,10
7623,3702,8
66167,11757,9
240003,6131,5
31820,6131,7
85011,11757,10
263442,10513,5
9559,47,10
84379,11757,10
269527,47,9
15160,6131,1
32949,47,10
121419,11757,7
31505,1596,8
289049,11209,8
232227,11209,7
79850,11757,8
55409,11209,8
295082,7452,10
88033,14479,3
142757,11757,6
98643,14479,3
94633,11757,5
64975,1596,2
86111,11757,8
127675,11757,6
11190,4362,8
9058,1596,6
181008,11757,7
172699,11757,7
187844,11757,8
55607,11209,6
55465,11209,7
308105,4107,7
255040,4107,7
125477,11757,3
23955,4107,8
21785,4107,8
91639,11757,7
321154,4107,5
15366,4107,5
125527,11757,6
182361,4107,8
174157,11757,3
14894,4107,6
29170,4107,5
146713,11757,5
14860,4107,7
14520,4107,8
140399,11757,6
224947,11757,10
117127,11757,7
107625,11757,8
253491,11757,4
122347,11757,10
194362,1455,4
74131,11757,7
309937,13173,7
9981,1455,10
74107,11757,5
73463,13173,7
81558,11757,9
66671,13173,7
223776,14563,10
195027,11757,2
90943,13173,7
72505,14563,3
47091,4793,9
71201,14563,8
17899,4793,10
227571,11757,7
245904,1455,3
164277,11757,8
269620,5025,2
184457,11757,4
98295,1559,9
68223,11491,8
115259,11491,7
51027,11491,8
133673,11757,3
284604,11491,8
86569,11491,7
87743,11757,10
51721,11491,10
15130,1559,9
18840,5025,6
198705,5025,7
217636,11491,8
51513,11491,6
170697,11491,10
244330,1559,4
51071,11491,7
185409,5025,4
186140,11491,6
185390,5025,7
80334,11757,10
302207,11491,5
35058,1559,9
14125,5025,7
190186,11757,4
51021,11491,9
17724,1559,8
296440,3882,4
159779,11757,6
57247,11491,5
66075,11757,10
51495,11491,5
116337,8935,6
51089,11491,10
75777,3882,3
84711,1559,8
165795,3882,5
71121,11757,9
17140,1559,5
296112,3882,8
85475,11757,8
116575,3882,6
145769,1559,9
11952,1455,3
97499,11757,8
33550,1455,1
176173,11757,6
204028,1559,3
182840,1455,2
134605,1559,9
3404,1455,3
184437,11757,5
53819,1559,10
4638,1455,1
3518,1559,10
8578,1559,8
80342,11757,7
569,1559,9
115329,1559,3
1783,1559,9
10165,1559,4
7575,1559,3
1620,1559,7
287681,11757,1
273560,11757,4
980,1559,9
311173,11757,10
290507,11757,9
264189,11757,1
211339,11757,6
82090,11757,10
65601,11757,9
114701,11757,6
177617,11757,5
170617,11757,6
134271,11757,7
183996,11757,8
322094,1596,2
273364,1596,10
90269,11757,7
83028,11757,7
234808,11757,9
82100,11757,6
162675,11757,4
5453,440,9
185804,11757,9
290894,440,9
93987,11757,6
33189,440,10
306562,440,5
185965,11757,5
20866,440,10
220125,440,4
1981,440,10
25582,440,9
88453,11757,10
249348,440,3
66635,11757,9
268508,1541,8
16970,440,6
130959,11757,5
24558,440,10
203405,440,5
230142,3809,9
224399,11757,8
317337,4031,7
218523,11757,4
143483,4031,7
711,440,10
34919,440,8
76419,11757,7
11784,440,3
60907,1541,5
36282,440,6
61611,11491,9
2377,440,10
41861,440,7
81320,11757,3
5319,440,9
79034,11757,10
6612,440,10
313744,1455,2
126895,11757,6
268926,1455,5
88969,11757,9
85429,11757,10
130067,11757,6
293728,11757,7
170953,11757,4
74421,11757,6
110109,11757,4
76059,11757,8
109237,11757,7
80288,11757,10
193877,11757,2
140383,11757,1
83801,11757,9
188264,11757,1
216345,11757,3
217545,11757,9
176575,11757,4
73085,11757,8
77957,11757,8
169775,11757,2
285816,11757,10
125943,11757,8
189105,11757,4
90365,11757,8
300655,11757,9
69955,11757,10
69133,11757,5
156237,11757,4
130699,11757,6
67905,11757,10
71859,11757,10
69193,11757,10
164579,16067,9
167247,16067,9
140267,16067,6
150355,16067,7
320497,16067,10
187677,11757,6
142607,11757,3
162883,11757,7
274453,16067,10
302361,5554,4
138535,16067,8
291058,16067,10
293903,16067,10
204480,11757,8
171199,16067,10
185948,16067,4
136181,11757,6
140137,16067,9
285480,11757,8
155753,16067,6
300646,11757,1
124603,11757,3
138511,16067,8
202442,10582,5
139133,16067,6
99181,11757,7
43015,10582,10
202373,16067,3
65993,11757,9
142379,16067,10
144199,16067,9
132513,11757,6
140209,16067,3
139179,16067,10
188832,11757,8
182293,11757,4
188689,11757,3
134731,11757,8
153839,11757,10
90237,11757,6
81378,11757,4
165759,11757,6
193325,11757,2
200562,1559,9
61729,1559,10
67489,11757,5
153975,1559,10
99051,11757,5
25446,1559,9
19949,179,6
82694,11757,9
13694,1559,9
185926,1377,9
47585,1377,3
78716,11757,1
305026,1559,6
312594,1559,7
116215,11757,3
201650,1559,9
22073,1559,9
88183,11757,8
14845,1559,9
81364,11757,8
315633,1559,7
288565,10105,5
166609,11757,4
151265,11757,3
257772,1559,6
33407,1559,10
206411,1559,9
94067,8129,6
50985,8129,10
79466,8129,8
35113,8129,8
84185,8129,8
139943,8129,9
254512,10743,6
140777,11757,4
31514,8129,8
132153,11757,5
75445,8129,7
80904,11757,7
64553,8129,8
146343,8129,9
270831,1287,3
89023,8129,7
231807,1287,4
203675,1287,10
164521,11757,2
95719,8129,8
33480,8129,9
120717,11757,8
32306,8129,10
94515,8129,8
187246,8129,9
89523,11757,3
68059,11757,6
162645,8129,4
33337,8129,7
82798,11757,5
167571,11757,6
31991,8129,9
84085,11757,8
31928,8129,10
152349,12857,6
147059,12857,7
242431,7793,7
278532,1006,2
203669,1006,8
219193,626,5
34318,626,3
468,626,4
231534,15005,10
223406,15005,6
224584,6408,10
21651,5235,6
119963,15005,7
136513,15005,8
299113,5854,8
68699,15005,8
193991,15005,8
2152,675,6
29800,675,6
72143,675,1
124593,879,3
203356,10470,6
33455,879,9
193587,10470,4
12580,879,1
245110,440,10
283468,440,6
184841,440,10
299874,6527,7
186361,440,8
188382,440,6
13349,440,7
153087,11757,2
304188,440,5
273616,440,10
7143,440,10
81520,440,5
133189,11757,6
73645,11757,5
89125,440,8
167147,11757,3
99185,440,7
153151,12865,5
148103,12865,9
77293,12865,8
134461,11757,3
179981,440,10
164935,9689,6
66433,440,9
7630,440,10
256381,9837,8
205549,9837,9
7397,440,10
306537,440,1
81602,11757,4
188457,11757,4
242516,10582,5
88407,440,8
140327,11757,4
169953,440,10
244650,7494,3
32429,440,9
252512,1559,9
246292,7494,6
263638,1559,8
273719,1559,8
106147,11757,8
201147,1559,10
143721,1559,9
95587,11757,2
35337,1559,10
21217,3570,6
31031,6922,7
187079,730,10
46377,730,2
236921,16067,10
15872,730,2
172085,16067,10
219462,16067,10
154011,16067,10
69817,1528,5
145209,16067,10
248054,16067,10
196736,16067,10
28436,1528,4
319882,1528,4
138539,16067,7
255611,1528,4
162823,16067,10
138513,16067,10
148279,16067,10
179890,16067,10
190058,16067,10
144163,16067,9
285716,16067,10
141917,16067,10
190187,16067,3
160709,16067,10
174653,16067,10
154457,16067,9
95961,13837,9
23875,3686,6
217645,6922,9
228972,1559,10
34805,6922,8
9787,3602,8
127075,1559,6
127019,1559,9
60713,6922,9
93045,6922,7
75493,1559,9
324440,897,3
32049,6922,10
318232,6922,8
223183,897,1
224205,897,7
300930,897,5
31559,6922,8
213108,6922,3
280245,6922,7
31420,6922,7
25886,897,5
303007,6922,4
189677,897,3
68757,730,3
31326,6922,3
64335,730,7
225262,730,2
323008,6922,3
192638,6922,7
141091,730,4
37284,6922,9
255507,730,2
48245,730,1
44895,6922,5
27858,730,2
30963,6922,5
31116,6922,10
34199,730,1
39625,6922,2
94127,730,3
31090,6922,6
30363,730,2
170055,6922,2
241995,207,7
124181,207,9
254073,207,10
294440,207,10
92581,207,8
71077,207,6
32914,207,9
123659,207,6
84381,6937,7
196193,207,6
278593,11579,6
249188,207,5
9209,207,7
285863,207,5
2034,207,10
288710,207,5
234444,440,7
258770,440,10
269133,440,8
234367,440,10
244671,11579,4
285785,440,8
313308,440,10
269623,6935,5
219722,440,8
131467,440,7
317205,440,10
262521,440,8
31676,6922,5
179193,440,7
233291,440,10
31391,6922,9
31504,6922,8
106863,6922,4
299645,6922,7
287855,440,7
46029,440,8
31185,6922,9
230713,440,8
204418,440,8
31156,6922,10
142197,440,4
64067,6922,8
19020,1559,10
28541,1559,8
313261,6922,1
22027,1559,8
208872,6922,9
222387,6922,5
59015,6922,8
29560,1559,8
65329,1559,10
96703,1559,7
32228,6922,6
246990,11307,8
141575,6922,4
235533,1559,7
152273,16067,10
38294,10209,7
37792,10209,8
261572,15005,7
37776,10209,6
277836,16067,10
184698,207,5
262684,207,9
82244,260,7
278513,207,10
45379,260,8
254759,207,6
86121,260,5
292681,207,7
17920,260,7
314293,207,8
43311,1705,7
236742,1705,2
7588,1705,2
190421,16067,10
173079,16067,9
198334,16067,4
178093,16067,9
138537,16067,9
226277,16067,5
216192,16067,9
295846,16067,10
185898,16067,8
265187,4406,6
154777,16067,4
180818,16067,8
194777,16067,9
147351,16067,6
61555,10209,7
296034,16067,10
300277,16067,10
266829,16067,9
307832,16067,5
272589,16067,9
210504,16067,7
211408,16067,10
164909,16067,9
212039,16067,9
145205,16067,9
138975,16067,9
160555,16067,9
168443,16067,6
301416,13439,4
42351,271,6
31930,271,7
201428,16067,6
315239,16067,10
323247,8774,2
249017,16067,9
284699,16067,8
46195,271,7
21997,271,5
193961,16067,10
154445,16067,10
138675,16067,10
218189,16067,6
138517,16067,9
189197,16067,6
201442,16067,6
179764,16067,10
289602,16067,10
295523,16067,9
296628,16067,9
181889,16067,10
193248,16067,7
138577,16067,9
307131,16067,6
265418,16067,8
188626,16067,9
155471,16067,9
166629,16067,10
262,557,8
189,557,8
160571,16067,10
197019,16067,9
87869,1021,7
33761,1021,7
145783,16067,10
20838,1021,6
246923,1021,10
264675,1021,6
35024,1021,10
33116,1021,10
26631,1021,7
299884,4176,4
228160,1021,7
19220,1021,8
121279,1021,3
5705,1021,9
12696,1021,7
283719,10406,2
207360,16067,10
45757,10406,2
142267,16067,9
237130,16067,8
151511,16067,9
39112,10406,3
235803,16067,10
251465,16067,9
239213,16067,9
29907,1031,8
297261,1626,4
253663,16067,9
254518,1626,6
291317,1626,8
292455,1626,5
255012,16067,8
285126,16067,9
288893,16067,1
87823,1626,10
288916,16067,7
293896,16067,9
80512,1626,5
226065,16067,9
207576,1626,8
83407,1626,9
87733,1626,2
219144,16067,6
261326,1626,8
209012,16067,10
227598,1031,3
53811,1031,3
20599,1031,5
255324,1123,5
255204,9353,7
178649,16067,10
164483,16067,9
142871,16067,9
142885,16067,10
181410,16067,8
173667,1123,6
189395,16067,6
138531,16067,8
138597,16067,9
233995,16067,6
66415,13835,3
41087,1355,3
196154,1560,3
300559,1355,3
146329,1560,2
179615,1560,1
65733,1286,7
223261,1286,3
271831,12803,5
164681,1286,1
128493,1286,10
31810,287,9
8789,1286,5
11201,1560,8
105633,287,7
20924,287,9
137981,287,8
11474,287,7
3624,287,8
317487,5330,7
4904,287,6
268536,10584,5
37753,287,10
285453,287,6
8593,287,9
692,287,10
6735,287,10
66983,551,7
233569,7025,1
20943,551,9
50243,7025,7
97653,7025,10
91249,551,10
10143,551,6
159951,7025,2
239343,551,7
8594,551,8
288807,551,2
246815,7530,5
281449,7243,7
248305,7243,4
233063,10406,6
47705,1247,7
221826,6852,8
152681,7021,4
323697,7021,8
32135,1021,8
206938,10209,5
316976,4761,7
61481,11679,8
206109,16067,5
45425,11679,6
243033,11679,3
119547,551,7
29110,287,8
20493,6769,7
148891,16067,8
20308,6769,9
230159,11679,5
195766,16067,9
188656,16067,9
163937,16067,10
44987,11679,5
250855,13513,3
217643,16067,8
94673,13513,3
278202,207,6
179819,13513,8
205761,16067,9
267472,5096,9
138529,16067,10
234283,16067,10
45143,11679,10
184710,16067,10
48031,11679,7
211433,16067,9
142889,16067,6
181868,16067,7
176379,16067,8
183442,16067,8
254839,752,4
279379,16067,10
304228,16067,10
6899,1103,3
95831,752,4
220840,16067,6
265079,752,3
319309,1103,5
211372,16067,9
7080,1103,5
27538,752,2
10174,1103,6
10178,752,2
15061,1103,8
215678,16067,10
202869,16067,7
244870,5872,4
135727,765,7
245713,6852,5
41765,3972,9
223769,3972,10
12566,3972,10
37761,3972,8
296247,3972,8
166097,3972,9
288832,3972,10
321230,3972,10
189104,3972,8
34095,3972,10
7180,3972,10
303391,10003,7
24168,3972,9
72615,9922,8
13311,3972,5
271401,10003,5
35503,3972,7
9339,3972,9
284451,10003,7
37183,9922,9
